Maximum no of self consistency iterations = 20000.
Convergence error targetted = 1e-05
Iter       Error_OP             mu             E_CL        E_Quantum
73              1.81542054780709              17.1872728182594               -370.752924385523               -376.847842261162
74               0.8108090275439              17.0643229044643               -367.586609083533               -371.586212412487
75              1.65310064608828              17.2430840219018               -374.601899605429               -374.915222013719
76              1.39781785513023              17.2270549991089               -364.558774780152               -385.244469063853
77              1.64125940814549              16.9390838354336               -355.624203791924               -376.480566587439
78               1.7781653884761               16.786115725249               -371.838477586121               -347.989834218123
79             0.961990657810556              17.2547990300979               -345.785866187341               -408.144927848078
80             0.998208312756141              17.1728995068069                 -352.5489079749               -394.433791321935
81             0.912643188881091              17.2884316604438               -350.365126141778               -404.498415770397
82             0.803833110485755              17.4815556545604               -340.814047742976               -426.280722020909
83             0.674355044690153              17.3812859923712               -341.704871233421               -418.650814106858
84             0.581234521834062              17.3190075330066               -338.010712217526               -418.150762160062
85              1.80077583824149              16.5882128984336               -329.186604951191               -380.410008026653
86              3.03167466698659              16.4389110663331               -326.654109794353               -372.171411038727
87             0.640770040223445              17.1196367490256               -336.887755762483               -406.709088310581
88             0.712676533604225              16.8454474094457               -332.791910845534               -393.015824021601
89             0.452408225343831              16.8431659886535                -338.15215299627               -387.923549552219
90             0.294229794225414              16.8731736858652               -342.702407882247               -385.345255070579
91            0.0803135080645229              16.9339056508817               -349.343888474595               -382.632978897399
92            0.0558165948001258              16.9488242437559               -352.215303826945               -380.724875630944
93            0.0507042570622068              16.9382920243476               -352.342707035823               -379.921204339428
94            0.0586577690883153              16.9426526648764               -354.013063443692               -378.526791709101
95            0.0357603520103594              16.9377024229117               -353.392323712053               -378.830065174426
96            0.0222433855179977              16.9326889770603               -352.613698154832               -379.288311782146
97            0.0227714978533831              16.9278041722984               -351.945138156652               -379.645595351583
98             0.023426916955689               16.926066308437               -351.643710899623               -379.836002034199
99            0.0185883538068291              16.9278334320694               -351.753005676008                -379.83962263117
100            0.0274670513701816              16.9250722048016               -351.732673538307               -379.682878029659
101            0.0690110892571093              16.9475742800877               -350.975920604775               -381.875359892334
102            0.0205026770243541              16.9350425695594               -351.454846621741               -380.599357169381
103            0.0888102552571928              16.9168187958137               -351.721653363053               -379.150461519548
104             0.017386586714051              16.9338388699778               -351.489355114059               -380.488286695877
105            0.0124142927313877              16.9359504177868               -351.896481296294               -380.216650755287
106            0.0119841567107176              16.9364155982086               -351.909707099827               -380.233330663235
107            0.0164403961879144              16.9315170199552               -351.673904459758               -380.154771415037
108            0.0255228573595399              16.9472880251716               -352.350463975759               -380.490229382869
109            0.0303126257735571              16.9516659736086               -352.695483122753               -380.426227143568
110            0.0245534633262134              16.9489681286048               -352.567457866206               -380.381439521222
111            0.0580244755385488              16.9222289668452               -352.243420994766               -378.982307662969
112            0.0214137025041865              16.9477062506114               -352.577507417638               -380.290877649959
113            0.0201475562925955              16.9477267765407                -352.70376694484               -380.166239255932
114             0.021074412532293              16.9483676545062               -352.802888768267               -380.108572308637
115            0.0862192411918445              16.9621002772095               -353.366279652884               -380.424632678217
116            0.0360756644731269              16.9524831397214               -353.516482869319               -379.661363872337
117            0.0397201544190837              16.9512197713388               -353.342075007617               -379.756415795637
118            0.0814632527179093              16.9450274489156               -353.635072400615               -379.070770677313
119            0.0403967512545186               16.948854977165               -353.381198464184               -379.568019197321
120            0.0413423241462214              16.9462262288207               -353.308779469181               -379.473625559193
121            0.0785708338412884              16.9205043803761               -352.604972073189               -378.535643576855
122              0.03802644074573               16.941889491638               -353.241472993998               -379.264604168305
123            0.0356525419844144              16.9378427174134               -353.058990093736               -379.189290738258
124             0.205087632290225              16.8799275056412               -349.982640101952               -378.531870946392
125            0.0309059195515164              16.9349265600395               -352.843998345654               -379.218053721095
126            0.0276363560439052               16.932057090358               -352.686401156952               -379.192657483033
127             0.280642371439387              16.9219087652729               -354.410894268283               -376.750795028862
128             0.491087160459429              16.8473167437319               -341.567801067161               -384.749320826826
129              0.22434826336053              16.9725682789585               -359.277936804858               -375.211762018836
130             0.127111305818527              16.9712886895892               -353.054258640816               -381.338887939432
131            0.0807569774287206              16.9464174129903                -351.83457995104               -380.960754156817
132            0.0612772697383098              16.9449281965137               -354.851492041789               -377.833199121089
133             0.041098731583022              16.9462311213888               -353.512206870587               -379.260093890585
134            0.0293805676885029              16.9461295165965               -353.119324483457               -379.647984949769
135             0.139377033333635              16.9009765602638               -355.063152151031               -374.843734682242
136            0.0649203440687813              16.9576284941795               -354.699499268019               -378.802631145399
137            0.0869240519800757              16.9570706918584               -355.281797004578               -378.190170196177
138             0.414647928422584              16.8162827582384               -354.079498950752               -370.404746823729
139            0.0903114552441381              16.9272781489514               -349.780005430048               -381.775012779756
140             0.134712027655558              16.9648858329985               -357.340818540151                -376.62899376047
141            0.0433803006640827              16.9519887756892               -353.541353456159               -379.600895856314
142            0.0312927710373769              16.9475068667463               -352.776959099952                -380.07857956048
143            0.0259918851796838              16.9405212062951               -353.174350111954               -379.233599560603
144             0.238517475235587              16.9841052777596               -353.758778890185               -381.456022347047
145            0.0176341857417821              16.9360075948514               -352.054172785311               -380.067039224256
146            0.0320682020295698              16.9221615245878               -351.238855578932               -379.999358678143
147            0.0687107007331737              16.9019982617492               -352.555513789833               -377.401842669055
148            0.0424281460277789               16.914197423545               -352.484411372487               -378.250937298376
149            0.0491540144726781              16.9084650514425               -352.196585206818               -378.174909359894
150             0.126744540818212              16.8753186339388               -348.868141225717                -379.38610589877
151            0.0494356638430336              16.9035584526871               -351.076810773922               -378.983431164258
152            0.0553835389480996              16.8986431519444               -350.714653823373               -379.033573862572
153             0.098880887392702              16.8715014503813               -349.339146520198               -378.682283591828
154            0.0586523926887916              16.8958207723136               -350.429545160179               -379.140828187894
155             0.063012303772589              16.8916556308867               -349.996557107376               -379.309685442781
156            0.0893631898080532              16.8742702389139               -348.894181374872               -379.305347895144
157            0.0617206354478857              16.8915090939539               -350.003673057532               -379.294684679714
158            0.0613676806241612              16.8902278412941               -349.966650025867                -379.25098997469
159            0.0637726366289628              16.8838071214626               -350.131435252621               -378.678961047984
160            0.0539159605517738              16.8924911512613               -350.334674541415               -379.028716192414
161              0.04988695618819              16.8930042054594               -350.512058146275               -378.884992581872
162            0.0420425369986621              16.8948001534879               -351.281196621806               -378.233546334255
163            0.0393453592747889              16.8975182660413                -351.05184587202               -378.635004114116
164            0.0344594030238255              16.8994318234462               -351.321745305776               -378.488406622321
165            0.0305820185984737              16.9051824229026               -352.257659653141               -377.923916756274
166            0.0256510247853811              16.9052523760356               -351.905063015325               -378.279160371505
167            0.0234903433817498              16.9075506903093                -352.17765042949               -378.154764441315
168            0.0329496314254559              16.9132562683941               -353.052169098544               -377.649649853745
169             0.023429045641422              16.9129704637152               -352.688922168693               -377.992585290021
170             0.025875842052056              16.9147459451749               -352.910097987956               -377.886321659681
171            0.0391022331982388              16.9175560707166               -353.536038562723               -377.444379739642
172            0.0312170324721816              16.9181854606376               -353.287871388742               -377.731208384194
173            0.0337741895369492              16.9187046623129               -353.417613350601               -377.635745440654
174            0.0416474386299351              16.9178687712585               -353.753054130854                -377.24983371823
175            0.0375125489628625              16.9188444780288               -353.634158372432               -377.430430706149
176            0.0383109884311579              16.9183767098001               -353.671438911896               -377.363689745086
177            0.0403824335662345              16.9141434120142               -353.757887675588               -377.008107426958
178            0.0375559686744714              16.9141743601687               -353.671020118949               -377.096701102684
179            0.0372926360937766               16.912778119844               -353.660666523997               -377.017964034591
180            0.0528767169556589              16.9043212365357               -352.984697785651               -377.152304183645
181             0.391389200248421              16.9139937709837               -360.233033319378               -370.383782796205
182            0.0581708958485819              16.9084292832359               -350.189154394829               -380.206356277294
183            0.0667551747227399              16.8846004896728               -350.510569227929               -378.362055833758
184             0.189569201547122              16.9427463926259               -360.293092080346               -372.246609398285
185            0.0248078358785354              16.8901727869841               -352.926188486839                -376.30532688265
186            0.0222588775572055              16.8894940405137                -353.13939553584               -376.049185379717
187            0.0178875118624199              16.8889387010356               -352.449139438146               -376.704746894741
188            0.0124882532687752              16.8868106488015               -352.100554827908               -376.917285245885
189            0.0119767197308755               16.885484861801               -352.236311486262                -376.69662027833
190            0.0118779732533771              16.8853475180464               -352.152853506735               -376.771377763939
191            0.0119182858124387               16.884574706396               -352.119349266005               -376.755519229711
192            0.0797557445631431              16.8572389335143               -349.328902777231               -377.804082111531
193            0.0127027804729521              16.8827364339101                -352.01018425953               -376.747369440878
194            0.0142901807371752              16.8811049833069                -351.84592713273               -376.807604871548
195            0.0199759720070312              16.8769974784227               -351.484851127463               -376.906787359906
196            0.0147580631465396              16.8793522415514               -351.780629141944               -376.761191891387
197            0.0139982987294496              16.8791012656494               -351.824467449583               -376.701375942556
198            0.0294455907871412              16.8819323989025               -351.209914454003               -377.494501900612
199            0.0131148387299808              16.8802393628091                -351.91826740749               -376.680127787431
200            0.0137476401514073              16.8816967921567               -351.948820328053               -376.742351587553
201            0.0122824930419967              16.8756952761536               -351.896904670203               -376.411801925916
202            0.0108007923572748              16.8790785932111               -352.015491438735               -376.509109636076
203           0.00974182832343919              16.8777916255071               -352.019340496736                -376.42325718444
204           0.00877850002526899              16.8759146410036               -352.041758292126               -376.281277597259
205           0.00805715377108436              16.8759615925525               -352.033423639552               -376.292724144549
206           0.00831368168371934              16.8763868999129               -352.039668541489               -376.313554473938
207           0.00792737297236996              16.8745667183667               -352.005362829091               -376.231914275953
208           0.00693070858234494              16.8753514149671               -352.034438598964               -376.252990828604
209           0.00685765088423579              16.8751102813883               -352.036819872517               -376.235243204538
210           0.00670896465012146              16.8743137743258               -352.081854105033               -376.139460583687
211           0.00659966351370443              16.8740727584667                -352.12671712034               -376.079272300281
212           0.00678257579097616              16.8749474922376                -352.05196227339               -376.209689411126
213            0.0357315921380058              16.8753282822457               -351.784369581983               -376.498168820202
214           0.00627349619274618               16.875655924442               -352.097594795893               -376.209333375082
215           0.00692690905598213              16.8765735196933               -352.121988364458               -376.243428112275
216           0.00681427057367455              16.8741819316758               -352.107740142422               -376.105168119923
217           0.00585972936242956              16.8747852926153               -352.126705143096               -376.124786079465
218           0.00588802271856239              16.8746065884627               -352.129421502295               -376.110669070803
219           0.00604671347766474              16.8738960176354               -352.149287619011               -376.045477352147
220           0.00631895405157651              16.8732654292242               -352.163434119338               -375.991080003636
221           0.00605014010859981              16.8733004439746               -352.166084931366               -375.990704248963
222           0.00599290429053092              16.8734876701749               -352.164207497002               -376.004535770236
223           0.00620501940189848              16.8726902246881               -352.167474360938               -375.950345967145
224           0.00594882146915786               16.872865591703                -352.16924945562               -375.959806938786
225           0.00594717289417421              16.8728026310157               -352.169564169522               -375.955471820151
226           0.00577173365372738              16.8723226145345               -352.177193835929                -375.91720973341
227           0.00550203719991644              16.8722675556154               -352.186080274777               -375.904846028481
228           0.00572351852581763               16.872503658412               -352.177354404043               -375.928619551712
229           0.00511084309494507              16.8716813771318               -352.203610111241               -375.849945977972
230            0.0051061920777268              16.8721467607297               -352.198730059388               -375.884552826239
231           0.00490639157254411              16.8719076856771               -352.205173270516               -375.862873129372
232           0.00463807006759511              16.8716405437175               -352.212962050146               -375.838079553528
233           0.00452688068166578              16.8716503483442               -352.214918674839               -375.836778115033
234           0.00482282086087614              16.8718318485494               -352.206958742349               -375.856254907016
235           0.00489702657905381              16.8708456729237               -352.256890986161               -375.743823383825
236           0.00425801926429857                16.87168657633               -352.213690687082               -375.840450361461
237           0.00376878677702345              16.8714971868428               -352.229033084532               -375.813157130112
238           0.00362816173934734              16.8712886124647                -352.25775915987               -375.771321319747
239            0.0034540677020866              16.8714884953849               -352.245789657655               -375.795975104685
240           0.00333109613431041              16.8715076127372               -352.258099845753               -375.784935098436
241            0.0032693232370675              16.8716228057318               -352.285272456984               -375.765199694929
242           0.00321046349125452              16.8716776848532               -352.288811896656               -375.765173880602
243           0.00328501352309061              16.8716078477723               -352.271671434925               -375.777808521633
244           0.00319710732440813              16.8717312173825               -352.308040318355               -375.749407924502
245           0.00317105429974021              16.8717205116146               -352.310147487506                -375.74662363013
246           0.00332033707170939              16.8719214972541               -352.297500725781               -375.772053247135
247           0.00376564317638357              16.8725067152956               -352.290034264437               -375.816797164051
248           0.00330101622098049              16.8709867592627               -352.301578892462                -375.70837662331
249             0.118022628675124              16.8768452414205               -351.562442029281               -376.803614017563
250           0.00315655087016879              16.8709978164832               -352.317101156975               -375.693595401902
251           0.00302750527972444              16.8710398026214               -352.327602636248               -375.685800220364
252           0.00328285639033449              16.8712765133817                -352.34574920295                -375.68279503656
253           0.00297235120015806              16.8711570746414               -352.332493582351               -375.688407172334
254           0.00294005310562819              16.8710897810145               -352.328851045135               -375.687759204221
255           0.00329730916892655              16.8704736290141               -352.319074647164               -375.658275406472
256           0.00273722000514407              16.8705379234586               -352.336683344892               -375.644787150731
257           0.00603162500908256              16.8690205978545                -352.33366412258               -375.550970640551
258           0.00434970340975493              16.8687428656481               -352.350612839288                -375.51627496554
259           0.00373398447223578              16.8678108062543               -352.275718160892               -375.531570864737
260           0.00287267843659556               16.868435537027               -352.307076228866               -375.540166678446
261           0.00256596091226954              16.8686648070187                -352.31950489022               -375.542406683836
262           0.00248010707838924              16.8685361957857               -352.315439766445               -375.538262452173
263            0.0025527752818248              16.8689159219322               -352.333876378687               -375.544087501167
264           0.00419484744398842               16.867006476263               -352.251367801022               -375.504558820865
265           0.00279552396493154              16.8672123080986               -352.242758525614               -375.526343858303
266           0.00783078072279902              16.8705753505812               -352.409069939501               -375.574747267024
267            0.0107138182016533              16.8647999469104               -352.133826223393               -375.480878645699
268             0.559843967284953              16.9041437698432               -347.880204408165               -381.926480449354
269           0.00617394671264503              16.8660310824166               -352.270440348397                -375.42310703949
270            0.0242677868300592               16.869024950948               -352.783484840439               -375.100598718274
271           0.00616347870213984              16.8654426758637               -352.111544034837               -375.544354058937
272           0.00464271517262407               16.865658701919               -352.123323092732               -375.546435006759
273            0.0048851296663309              16.8655574873258               -352.107212118053                -375.55607529651
274           0.00453849430217856              16.8656086193754               -352.119416084084               -375.547158665797
275           0.00317511530417761              16.8658908775379               -352.196520919892               -375.488151578238
276           0.00344521739173736              16.8657023857055                -352.15843073574               -375.514175335016
277           0.00332229190932104              16.8656585294478               -352.163553344809               -375.506255653562
278           0.00357683409274572              16.8650124566777               -352.269619496769               -375.358966289022
279            0.0027173509574003              16.8653958357607               -352.231507912488               -375.421579332322
280           0.00249804657434039              16.8653217007968               -352.251054306127               -375.397317968347
281            0.0021866549899557              16.8653918768919               -352.257296465338               -375.395597590369
282           0.00202519383173418              16.8654174039223               -352.243304731718               -375.411230799973
283           0.00284455036962028              16.8654237218252               -352.266410632087               -375.388480974654
284           0.00185868273321958              16.8654619517776               -352.241178409407               -375.416226505073
285           0.00179004047685695              16.8654898643909                -352.24537719794               -375.413825716555
286           0.00177609090865985              16.8657034871078               -352.266765562292               -375.406150148686
287            0.0017117798960306               16.865496441942                -352.25083191502               -375.408801666801
288           0.00164704718085817              16.8655131879191               -352.255899375102               -375.404813870914
289           0.00282915461453009              16.8655501233394               -352.208680413394               -375.454274984732
290            0.0039880583088187              16.8654391505982               -352.164314651596               -375.491442479621
291           0.00297674381640615              16.8654167270504               -352.193033863718               -375.461362510949
292           0.00351606982107925              16.8654056438561               -352.173340326506               -375.480288788172
293           0.00265400358110927              16.8655493995986               -352.257812689624               -375.405228749739
294           0.00267568575184329               16.865406691985               -352.204524379408               -375.449246951082
295           0.00213006562558318              16.8653935046307               -352.227843417621               -375.425142290331
296           0.00170542171561445              16.8654767557919                -352.26440974222               -375.393978369745
297           0.00172273383208936              16.8654146594642               -352.248502485954               -375.405890370833
298           0.00165358688395931              16.8654291926801               -352.251985267583                -375.40334790197
299           0.00157686011824106               16.865446183741               -352.254680195362               -375.401753409011
300           0.00151152074338914              16.8654721486215               -352.257296796495               -375.400815973571
301           0.00152088606142019              16.8654679456801               -352.256795167921               -375.401044453728
302           0.00150381306931706               16.865475629884               -352.258021410833               -375.400313359077
303           0.00139998792643673              16.8655463397239               -352.269643514261               -375.393248967339
304           0.00145100595030947              16.8655021965595               -352.262980477307               -375.397065980373
305           0.00142150353309754              16.8655180498378                 -352.2660778771               -375.394990625555
306           0.00138349410673173              16.8655356560055               -352.270426363411               -375.391777760273
307           0.00129196211067196              16.8656040278483               -352.284707311123               -375.381907082232
308           0.00134289056103995              16.8655418030975               -352.273262009459               -375.389344639024
309           0.00130294792492509              16.8655567088621                -352.27662752481               -375.386943086858
310           0.00664972914587819              16.8657660970574                -352.18890840544               -375.487629943241
311           0.00131439187457458              16.8655417601587               -352.273990394453               -375.388618677026
312           0.00134711212103343              16.8655239889863               -352.270470769734               -375.390992786816
313           0.00126371375616122              16.8655680973198               -352.279289115506               -375.385023330024
314           0.00124311167746594              16.8655682864868               -352.279053814771               -375.385274959532
315           0.00131161152711486              16.8655574551983               -352.277210568451               -375.386406290738
316           0.00135566049707038               16.865541630531               -352.274205732291               -375.388383007518
317           0.00126223168168168               16.865572003151               -352.279123704223               -375.385437169772
318            0.0116659254296319              16.8654656446613               -352.175844482886               -375.481092218422
319           0.00126608908522068              16.8655493105129               -352.276148830531               -375.386958509519
320           0.00129201654734879              16.8655333639309                -352.27304327707                 -375.3890344517
321           0.00122874806224844              16.8655850870835               -352.281864088861               -375.383551962268
322           0.00121213695544683                16.86557326371                -352.27948233233               -375.385175019634
323           0.00120058846391332              16.8655720071029               -352.279304757298               -375.385276647875
324           0.00122885432982388              16.8655594195909               -352.277895113463               -375.385870987185
325           0.00114455177512163              16.8655903534874               -352.280292045588                -375.38548653643
326           0.00138453289975906               16.865656141666               -352.281084291801               -375.388954154421
327           0.00110415152522125              16.8656072720022               -352.278944125555               -375.387935092554
328           0.00107572485763797              16.8656385316509               -352.278078247959               -375.390820595654
329             0.137028619282753              16.8710876009056               -351.719621655856               -376.276578487922
330            0.0011507249832709              16.8656764026776                -352.28161243335               -375.389714559138
331           0.00134075918326366              16.8657262658982               -352.284957026548               -375.389567626642
332           0.00111715351226228              16.8656046518242               -352.277893114735               -375.388827527777
333           0.00113572706359666               16.865586053795               -352.276312657788               -375.389209370093
334           0.00109685828512597               16.865667695843               -352.282230999156                 -375.3885408406
335           0.00128546364028232              16.8658342898705               -352.290344552664               -375.391123363856
336           0.00115677746451932              16.8657581314731               -352.282818790632               -375.393760402004
337           0.00119075648699245              16.8658144827441               -352.283988291177               -375.396209308294
338           0.00138143288242673              16.8659665007885               -352.287913907563               -375.402035466628
339           0.00124675025881466              16.8659078662025                -352.28738719548               -375.398802191083
340           0.00127283735020202              16.8659505177914               -352.289735983676               -375.399189006085
341            0.0013432132559452               16.866048194791               -352.295720810075               -375.399467442232
342           0.00140255081980521              16.8661335165892               -352.299728010368               -375.400931152266
343           0.00125475791167033              16.8659316738387               -352.290572735207                 -375.3971411933
344           0.00116406796266773              16.8658182335624               -352.284329583753                -375.39610323732
345           0.00117005921322875              16.8658383600263               -352.283878494681               -375.397842435612
346           0.00119998906468678              16.8658747898085                -352.28632920476               -375.397730942112
347           0.00222852829838327              16.8662312360596               -352.306810578933               -375.400113710634
348           0.00142732498092528              16.8661305928216               -352.296092278791               -375.404383231601
349           0.00141848653471703               16.866183702623               -352.300331924515               -375.403552244758
350            0.0014630464203034              16.8662205651441               -352.304068105118               -375.402182143393
351            0.0014744838001025              16.8662379240561               -352.304879156626               -375.402487804022
